Delft
 52.00828      4.364573      1             1 

 y, m, dm, h, Az, hs,G_Gh,G_Dh,G_Bn, Ta, Ts, FF, DD, p,N,G_Gk
 2005, 4, 14, 24,159.4, 0.0,0,0,0,9.0,8.2,7.4,263,1015,3,0
 2005, 4, 15, 1,-176.2, 0.0,0,0,0,8.2,7.3,7.1,257,1015,3,0
 2005, 4, 15, 2,-166.6, 0.0,0,0,0,7.3,6.6,7.7,253,1015,4,0
 2005, 4, 15, 3,-150.5, 0.0,0,0,0,6.8,6.3,9.0,269,1015,4,0
 2005, 4, 15, 4,-136.1, 0.0,0,0,0,6.3,5.6,8.1,182,1015,5,0
 2005, 4, 15, 5,-122.4, 0.0,0,0,0,5.9,5.7,11.8,206,1015,5,0
 2005, 4, 15, 6,-110.2, 0.0,0,0,0,5.9,5.5,10.8,220,1014,6,0
 2005, 4, 15, 7,-98.3,5.5,35,33,19,6.2,6.1,9.0,265,1014,6,35
 2005, 4, 15, 8,-86.4,14.7,140,108,124,7.2,7.6,9.3,227,1014,7,140
 2005, 4, 15, 9,-74.2,23.8,223,176,117,8.1,8.9,9.3,210,1014,7,223
 2005, 4, 15, 10,-60.3,32.3,433,202,432,9.6,11.5,9.6,224,1014,4,433
 2005, 4, 15, 11,-44.4,39.6,554,181,585,11.1,13.1,11.8,304,1014,2,554
 2005, 4, 15, 12,-25.6,45.0,620,231,550,12.3,14.7,11.8,250,1014,3,620
 2005, 4, 15, 13,-4.5,47.4,566,341,305,13.1,15.5,10.2,257,1014,6,566
 2005, 4, 15, 14,16.5,46.5,408,339,95,13.3,15.2,8.5,252,1014,8,408
 2005, 4, 15, 15,36.5,42.3,475,309,246,13.6,15.8,9.0,199,1014,6,475
 2005, 4, 15, 16,53.6,35.7,525,181,589,13.9,15.8,11.8,204,1014,2,525
 2005, 4, 15, 17,68.3,27.6,349,180,365,13.8,14.8,13.9,182,1014,5,349
 2005, 4, 15, 18,81.2,18.7,176,134,132,13.1,13.7,10.2,66,1014,7,176
 2005, 4, 15, 19,93.2,9.5,79,66,82,12.3,12.4,8.5,53,1013,7,79
 2005, 4, 15, 20,105.0,0.4,2,2,0,11.4,11.1,8.5,6,1013,7,2
 2005, 4, 15, 21,117.1, 0.0,0,0,0,10.5,9.8,7.7,354,1013,7,0
 2005, 4, 15, 22,130.0, 0.0,0,0,0,9.6,8.7,6.3,56,1013,7,0
 2005, 4, 15, 23,144.1, 0.0,0,0,0,8.7,7.9,7.1,134,1013,7,0
 2005, 4, 15, 24,159.5, 0.0,0,0,0,7.8,6.8,5.9,115,1013,7,0
 2005, 4, 16, 1,-176.2, 0.0,0,0,0,7.2,5.4,3.3,230,1013,7,0
 2005, 4, 16, 2,-166.6, 0.0,0,0,0,6.6,4.7,2.9,159,1013,7,0
 2005, 4, 16, 3,-150.6, 0.0,0,0,0,6.3,4.5,3.3,173,1013,7,0
 2005, 4, 16, 4,-136.1, 0.0,0,0,0,6.0,4.0,2.9,98,1013,7,0
 2005, 4, 16, 5,-122.5, 0.0,0,0,0,5.8,4.0,3.3,230,1013,7,0
 2005, 4, 16, 6,-110.3, 0.0,0,0,0,5.7,5.2,3.5,240,1013,7,0
 2005, 4, 16, 7,-98.4,5.8,47,35,120,6.2,6.1,3.8,236,1013,7,47
 2005, 4, 16, 8,-86.5,15.0,124,103,82,7.1,7.6,5.0,274,1013,7,124
 2005, 4, 16, 9,-74.3,24.1,229,189,97,8.1,9.4,4.5,220,1013,7,229
 2005, 4, 16, 10,-60.4,32.6,334,270,119,9.2,11.1,5.9,257,1012,7,334
 2005, 4, 16, 11,-44.5,40.0,402,317,133,10.2,12.9,4.5,257,1012,7,402
 2005, 4, 16, 12,-25.6,45.3,464,347,165,11.1,15.3,1.7,287,1012,7,464
 2005, 4, 16, 13,-4.4,47.8,521,363,214,12.0,16.9,1.3,336,1012,7,521
 2005, 4, 16, 14,17.1,46.8,493,358,185,12.5,17.0,1.6,321,1012,7,493
 2005, 4, 16, 15,37.0,42.6,425,325,147,12.8,16.4,2.2,329,1013,7,425
 2005, 4, 16, 16,54.1,36.0,379,274,179,13.0,16.2,2.0,319,1013,7,379
 2005, 4, 16, 17,68.5,27.9,257,217,87,12.7,14.7,2.0,304,1013,8,257
 2005, 4, 16, 18,81.4,19.0,151,135,51,12.2,13.1,2.2,324,1013,8,151
 2005, 4, 16, 19,93.4,9.8,61,61,4,11.5,11.5,2.4,296,1013,7,61
 2005, 4, 16, 20,105.2,0.7,1,1,0,10.7,10.1,2.0,273,1013,7,1
 2005, 4, 16, 21,117.2, 0.0,0,0,0,9.9,7.6,2.2,310,1014,6,0
 2005, 4, 16, 22,130.2, 0.0,0,0,0,9.0,7.4,3.8,323,1014,6,0
 2005, 4, 16, 23,144.3, 0.0,0,0,0,8.2,6.2,2.7,314,1014,5,0
 2005, 4, 16, 24,159.6, 0.0,0,0,0,7.4,5.3,2.6,327,1014,5,0
 2005, 4, 17, 1,-176.3, 0.0,0,0,0,6.7,4.4,2.2,258,1014,4,0
 2005, 4, 17, 2,-166.5, 0.0,0,0,0,6.0,3.4,1.9,290,1014,3,0
 2005, 4, 17, 3,-150.6, 0.0,0,0,0,5.6,3.5,2.7,289,1015,3,0
 2005, 4, 17, 4,-136.2, 0.0,0,0,0,5.3,2.8,2.2,296,1015,2,0
 2005, 4, 17, 5,-122.6, 0.0,0,0,0,5.0,2.5,2.2,274,1015,2,0
 2005, 4, 17, 6,-110.4, 0.0,0,0,0,5.0,4.4,2.0,284,1015,1,0
 2005, 4, 17, 7,-98.5,6.1,65,34,286,5.7,5.8,1.4,258,1015,1,65
 2005, 4, 17, 8,-87.0,15.3,189,70,449,7.1,8.5,1.1,261,1016,0,189
 2005, 4, 17, 9,-74.4,24.4,333,121,513,8.6,11.6,1.1,268,1016,1,333
 2005, 4, 17, 10,-60.5,33.0,465,157,566,10.2,14.9,0.5,273,1016,2,465
 2005, 4, 17, 11,-44.6,40.3,581,168,637,11.7,17.6,0.7,221,1016,0,581
 2005, 4, 17, 12,-26.0,45.7,656,194,646,13.1,20.0,0.4,268,1016,1,656
 2005, 4, 17, 13,-4.4,48.2,699,204,664,14.3,21.6,0.5,245,1016,1,699
 2005, 4, 17, 14,17.2,47.1,708,152,759,15.1,22.3,0.9,265,1016,0,708
 2005, 4, 17, 15,37.2,42.9,654,129,772,15.8,22.6,0.6,268,1016,0,654
 2005, 4, 17, 16,54.3,36.3,566,101,787,16.1,21.8,0.7,218,1016,0,566
 2005, 4, 17, 17,69.1,28.1,443,60,813,16.0,20.4,0.7,123,1016,0,443
 2005, 4, 17, 18,81.6,19.2,283,55,694,15.3,17.9,0.8,138,1016,0,283
 2005, 4, 17, 19,93.5,10.0,129,43,498,14.4,15.2,0.7,111,1016,0,129
 2005, 4, 17, 20,105.4,0.9,6,6,0,13.2,12.6,1.2,198,1016,0,6
 2005, 4, 17, 21,117.4, 0.0,0,0,0,11.8,8.2,1.2,122,1016,0,0
 2005, 4, 17, 22,130.3, 0.0,0,0,0,10.4,7.4,1.7,22,1016,1,0
 2005, 4, 17, 23,144.4, 0.0,0,0,0,9.1,5.3,0.7,69,1016,1,0
 2005, 4, 17, 24,160.1, 0.0,0,0,0,7.7,3.5,0.2,49,1016,1,0
 2005, 4, 18, 1,-176.3, 0.0,0,0,0,6.5,2.5,0.4,52,1016,1,0
 2005, 4, 18, 2,-166.5, 0.0,0,0,0,5.3,1.8,0.9,212,1016,1,0
 2005, 4, 18, 3,-151.0, 0.0,0,0,0,4.7,0.7,0.4,115,1016,1,0
 2005, 4, 18, 4,-136.2, 0.0,0,0,0,4.1,0.6,0.7,192,1016,2,0
 2005, 4, 18, 5,-123.0, 0.0,0,0,0,3.7,0.5,1.1,211,1016,2,0
 2005, 4, 18, 6,-110.4, 0.0,0,0,0,3.6,3.0,1.1,228,1016,2,0
 2005, 4, 18, 7,-98.6,6.4,65,34,275,4.3,4.3,0.6,204,1016,2,65
 2005, 4, 18, 8,-87.1,15.7,183,80,381,5.3,6.8,0.2,254,1016,2,183
 2005, 4, 18, 9,-74.5,24.8,325,123,483,6.6,9.5,1.2,266,1016,2,325
 2005, 4, 18, 10,-61.0,33.3,462,169,533,8.0,12.3,1.3,277,1016,3,462
 2005, 4, 18, 11,-45.0,40.7,556,209,532,9.3,14.5,1.6,227,1016,3,556
 2005, 4, 18, 12,-26.1,46.1,629,226,559,10.5,16.2,1.9,262,1016,3,629
 2005, 4, 18, 13,-4.4,48.5,689,224,621,11.5,17.6,2.4,270,1016,2,689
 2005, 4, 18, 14,17.3,47.5,697,178,703,12.3,18.5,2.2,301,1016,0,697
 2005, 4, 18, 15,37.4,43.2,642,154,712,12.7,18.8,1.6,315,1016,0,642
 2005, 4, 18, 16,54.5,36.5,534,145,654,12.9,17.9,1.4,325,1016,0,534
 2005, 4, 18, 17,69.2,28.4,397,135,550,12.7,16.4,1.1,316,1016,2,397
 2005, 4, 18, 18,82.1,19.4,260,99,485,12.1,14.2,1.4,304,1016,1,260
 2005, 4, 18, 19,94.1,10.2,119,49,393,11.2,11.8,1.4,305,1016,1,119
 2005, 4, 18, 20,105.5,1.2,6,6,0,10.0,9.4,0.7,282,1016,1,6
 2005, 4, 18, 21,117.5, 0.0,0,0,0,8.7,5.5,1.1,295,1015,2,0
 2005, 4, 18, 22,130.5, 0.0,0,0,0,7.4,4.2,1.1,282,1015,2,0
 2005, 4, 18, 23,144.5, 0.0,0,0,0,6.0,2.7,0.9,254,1015,2,0
 2005, 4, 18, 24,160.1, 0.0,0,0,0,4.8,1.4,0.8,258,1015,2,0
 2005, 4, 19, 1,-176.4, 0.0,0,0,0,4.0,0.3,0.5,200,1015,2,0
 2005, 4, 19, 2,-166.5, 0.0,0,0,0,3.1,-0.4,0.5,228,1015,3,0
 2005, 4, 19, 3,-151.1, 0.0,0,0,0,2.6,-0.8,0.5,241,1015,3,0
 2005, 4, 19, 4,-136.3, 0.0,0,0,0,2.2,-1.1,0.8,265,1015,3,0
 2005, 4, 19, 5,-123.1, 0.0,0,0,0,1.8,-1.4,0.8,330,1015,3,0
 2005, 4, 19, 6,-110.5, 0.0,0,0,0,1.8,1.2,1.7,324,1015,3,0
 2005, 4, 19, 7,-99.1,6.8,53,46,64,2.3,2.3,1.2,292,1015,3,53
 2005, 4, 19, 8,-87.2,16.0,169,95,266,3.3,4.5,1.3,327,1015,4,169
 2005, 4, 19, 9,-75.0,25.1,283,167,273,4.4,6.6,2.4,332,1015,5,283
 2005, 4, 19, 10,-61.2,33.6,383,278,189,5.5,8.6,2.4,302,1015,7,383
 2005, 4, 19, 11,-45.1,41.0,527,259,409,6.8,11.5,2.0,297,1015,4,527
 2005, 4, 19, 12,-26.1,46.4,653,224,591,8.1,13.8,2.4,283,1015,2,653
 2005, 4, 19, 13,-4.3,48.9,694,214,637,9.2,15.2,2.6,230,1015,0,694
 2005, 4, 19, 14,17.4,47.8,697,186,690,10.1,15.3,4.2,231,1015,0,697
 2005, 4, 19, 15,37.5,43.5,646,166,697,10.6,15.3,4.5,118,1014,0,646
 2005, 4, 19, 16,55.0,36.8,512,196,528,10.8,14.8,3.3,57,1014,2,512
 2005, 4, 19, 17,69.4,28.6,332,191,295,10.4,12.7,4.2,149,1014,5,332
 2005, 4, 19, 18,82.3,19.7,213,130,247,9.7,11.0,4.0,228,1014,5,213
 2005, 4, 19, 19,94.3,10.5,71,65,36,8.7,8.8,3.5,193,1014,5,71
 2005, 4, 19, 20,106.1,1.4,2,2,0,7.7,7.1,2.0,186,1013,5,2
 2005, 4, 19, 21,118.1, 0.0,0,0,0,7.1,4.6,1.7,171,1013,5,0
 2005, 4, 19, 22,130.6, 0.0,0,0,0,6.5,3.9,1.7,218,1013,4,0
 2005, 4, 19, 23,145.0, 0.0,0,0,0,6.0,3.1,1.2,63,1013,4,0
 2005, 4, 19, 24,160.2, 0.0,0,0,0,5.5,2.8,1.6,62,1012,4,0
 2005, 4, 20, 1,-176.4, 0.0,0,0,0,5.3,2.5,1.4,70,1012,4,0
 2005, 4, 20, 2,-166.5, 0.0,0,0,0,5.1,2.0,0.9,126,1012,4,0
 2005, 4, 20, 3,-151.1, 0.0,0,0,0,5.0,2.2,1.3,110,1012,4,0
 2005, 4, 20, 4,-136.4, 0.0,0,0,0,4.9,1.6,0.6,51,1012,4,0
 2005, 4, 20, 5,-123.2, 0.0,0,0,0,4.9,1.7,0.8,82,1011,4,0
 2005, 4, 20, 6,-111.0, 0.0,1,1,0,4.9,4.2,1.1,227,1011,4,1
 2005, 4, 20, 7,-99.2,7.1,84,48,294,5.8,6.1,1.0,199,1011,4,84
 2005, 4, 20, 8,-87.4,16.3,204,101,368,7.2,8.8,1.1,89,1011,3,204
 2005, 4, 20, 9,-75.1,25.4,117,117,0,7.3,7.9,1.6,173,1011,8,117
 2005, 4, 20, 10,-61.3,33.9,133,133,0,7.5,8.2,1.6,208,1010,8,133
 2005, 4, 20, 11,-45.2,41.4,202,194,13,7.8,9.3,1.9,261,1010,8,202
 2005, 4, 20, 12,-26.1,46.8,540,354,254,9.3,13.7,3.1,256,1010,6,540
 2005, 4, 20, 13,-4.3,49.2,375,341,45,9.9,12.6,4.0,236,1010,8,375
 2005, 4, 20, 14,17.5,48.1,409,351,78,10.5,13.5,3.5,255,1010,8,409
 2005, 4, 20, 15,38.1,43.8,341,318,34,10.7,13.1,4.0,302,1010,8,341
 2005, 4, 20, 16,55.2,37.1,278,259,32,10.8,12.6,4.5,296,1009,8,278
 2005, 4, 20, 17,69.6,28.9,213,192,43,10.7,12.2,2.4,287,1009,8,213
 2005, 4, 20, 18,82.5,19.9,24,24,0,10.0,9.6,1.9,290,1009,8,24
 2005, 4, 20, 19,94.4,10.7,17,17,0,9.3,8.9,2.6,237,1009,8,17
 2005, 4, 20, 20,106.2,1.6,3,3,0,8.7,8.2,2.4,211,1009,8,3
 2005, 4, 20, 21,118.2, 0.0,0,0,0,8.3,6.5,3.3,214,1009,8,0
 2005, 4, 20, 22,131.1, 0.0,0,0,0,7.8,6.2,3.8,176,1009,8,0
 2005, 4, 20, 23,145.1, 0.0,0,0,0,7.3,6.0,4.8,232,1009,8,0
 2005, 4, 20, 24,160.3, 0.0,0,0,0,6.7,5.6,5.5,236,1009,8,0
 2005, 4, 21, 1,-176.5, 0.0,0,0,0,6.6,5.5,5.9,229,1009,8,0
 2005, 4, 21, 2,-166.5, 0.0,0,0,0,6.1,4.8,4.8,286,1009,8,0
 2005, 4, 21, 3,-151.1, 0.0,0,0,0,5.9,4.9,5.9,251,1009,8,0
 2005, 4, 21, 4,-136.4, 0.0,0,0,0,5.7,4.3,4.5,258,1009,8,0
 2005, 4, 21, 5,-123.3, 0.0,0,0,0,5.5,4.2,4.8,252,1009,8,0
 2005, 4, 21, 6,-111.1, 0.0,0,0,0,5.5,5.1,5.5,219,1009,8,0
 2005, 4, 21, 7,-99.3,7.4,22,22,0,5.8,5.5,5.5,172,1008,8,22
 2005, 4, 21, 8,-87.5,16.6,90,90,0,6.3,6.6,5.2,200,1008,8,90
 2005, 4, 21, 9,-75.2,25.7,35,35,0,6.3,6.1,3.5,65,1008,8,35
 2005, 4, 21, 10,-61.4,34.3,160,160,0,6.9,7.7,4.5,195,1008,8,160
 2005, 4, 21, 11,-45.3,41.7,265,255,15,7.2,8.7,5.2,180,1008,8,265
 2005, 4, 21, 12,-26.2,47.1,350,328,30,8.3,10.9,3.5,196,1008,8,350
 2005, 4, 21, 13,-4.2,49.6,328,313,19,8.9,11.4,2.9,236,1008,8,328
 2005, 4, 21, 14,18.0,48.5,263,257,9,9.3,11.4,2.2,183,1008,8,263
 2005, 4, 21, 15,38.2,44.1,234,227,9,9.5,11.1,2.9,137,1008,8,234
 2005, 4, 21, 16,55.4,37.3,93,93,0,9.1,9.4,3.5,188,1008,8,93
 2005, 4, 21, 17,70.1,29.1,145,145,0,9.0,9.7,4.5,168,1008,8,145
 2005, 4, 21, 18,83.0,20.1,169,142,78,9.0,9.9,5.2,224,1008,7,169
 2005, 4, 21, 19,94.6,10.9,61,61,0,8.7,8.7,5.5,222,1008,7,61
 2005, 4, 21, 20,106.4,1.9,7,7,0,8.3,7.9,5.5,125,1008,7,7
 2005, 4, 21, 21,118.4, 0.0,0,0,0,7.9,6.6,4.8,208,1008,8,0
 2005, 4, 21, 22,131.3, 0.0,0,0,0,7.6,6.2,4.5,167,1008,8,0
 2005, 4, 21, 23,145.3, 0.0,0,0,0,7.3,5.7,4.0,130,1008,8,0
 2005, 4, 21, 24,160.4, 0.0,0,0,0,6.9,5.3,4.0,54,1008,8,0
 2005, 4, 22, 1,-176.5, 0.0,0,0,0,6.7,4.8,3.1,75,1008,8,0
 2005, 4, 22, 2,-166.5, 0.0,0,0,0,6.6,4.5,2.6,178,1008,8,0
 2005, 4, 22, 3,-151.2, 0.0,0,0,0,6.0,4.3,3.5,222,1008,8,0
 2005, 4, 22, 4,-136.5, 0.0,0,0,0,6.3,4.9,4.5,225,1008,8,0
 2005, 4, 22, 5,-123.4, 0.0,0,0,0,6.3,4.8,4.2,233,1008,8,0
 2005, 4, 22, 6,-111.2, 0.0,1,1,0,6.3,5.8,3.8,172,1008,8,1
 2005, 4, 22, 7,-99.4,7.7,58,47,77,6.8,6.8,3.3,187,1008,8,58
 2005, 4, 22, 8,-87.6,16.9,124,114,34,7.7,8.2,4.2,241,1008,8,124
 2005, 4, 22, 9,-75.3,26.0,231,197,77,8.7,10.3,2.9,242,1008,8,231
 2005, 4, 22, 10,-61.5,34.6,285,255,51,9.6,11.7,2.7,251,1008,8,285
 2005, 4, 22, 11,-45.4,42.0,280,268,18,10.1,12.1,3.1,214,1008,8,280
 2005, 4, 22, 12,-26.2,47.4,279,271,12,10.5,12.5,3.3,209,1008,8,279
 2005, 4, 22, 13,-4.2,49.9,243,238,7,10.7,12.4,2.9,251,1008,8,243
 2005, 4, 22, 14,18.1,48.8,261,254,8,10.8,12.7,2.9,254,1008,8,261
 2005, 4, 22, 15,38.4,44.4,203,200,4,10.8,12.2,2.7,287,1008,8,203
 2005, 4, 22, 16,55.6,37.6,168,168,0,10.7,11.7,3.1,293,1008,8,168
 2005, 4, 22, 17,70.3,29.4,88,88,0,10.3,10.6,2.9,242,1008,8,88
 2005, 4, 22, 18,83.2,20.4,52,52,0,9.9,9.9,2.6,276,1009,8,52
 2005, 4, 22, 19,95.1,11.2,10,10,0,9.4,9.0,2.7,251,1009,8,10
 2005, 4, 22, 20,106.5,2.1,2,2,0,9.0,8.4,2.9,237,1009,8,2
 2005, 4, 22, 21,118.5, 0.0,0,0,0,8.7,6.9,3.3,266,1009,7,0
 2005, 4, 22, 22,131.4, 0.0,0,0,0,8.3,6.3,2.7,237,1009,7,0
 2005, 4, 22, 23,145.4, 0.0,0,0,0,8.0,5.9,2.4,243,1009,7,0
 2005, 4, 22, 24,160.5, 0.0,0,0,0,7.7,5.0,1.3,251,1009,7,0
 2005, 4, 23, 1,-176.6, 0.0,0,0,0,7.5,4.6,1.1,282,1009,7,0
 2005, 4, 23, 2,-166.5, 0.0,0,0,0,7.3,4.3,0.9,261,1009,6,0
 2005, 4, 23, 3,-151.2, 0.0,0,0,0,7.2,4.2,0.8,305,1009,6,0
 2005, 4, 23, 4,-136.6, 0.0,0,0,0,7.1,4.6,1.7,324,1009,6,0
 2005, 4, 23, 5,-123.4, 0.0,0,0,0,7.0,5.0,2.6,309,1009,6,0
 2005, 4, 23, 6,-111.3, 0.0,2,2,0,7.1,6.6,3.3,320,1009,6,2
 2005, 4, 23, 7,-99.5,8.0,77,46,225,8.0,8.2,4.8,311,1010,5,77
 2005, 4, 23, 8,-88.1,17.2,168,115,180,9.2,9.9,7.1,301,1010,5,168
 2005, 4, 23, 9,-75.5,26.3,165,160,11,9.7,10.3,7.7,291,1010,8,165
 2005, 4, 23, 10,-61.6,34.9,194,189,9,10.1,10.9,8.5,322,1010,8,194
 2005, 4, 23, 11,-45.4,42.3,590,238,522,12.2,15.3,8.1,319,1010,2,590
 2005, 4, 23, 12,-26.2,47.8,386,332,73,12.9,14.9,7.7,325,1010,8,386
 2005, 4, 23, 13,-4.2,50.2,365,337,36,13.3,15.2,7.4,335,1010,8,365
 2005, 4, 23, 14,18.2,49.1,173,168,6,13.0,13.8,6.3,286,1010,8,173
 2005, 4, 23, 15,38.5,44.7,53,53,0,11.9,11.9,8.5,246,1010,8,53
 2005, 4, 23, 16,56.1,37.9,252,230,36,12.3,13.6,6.3,276,1010,8,252
 2005, 4, 23, 17,70.5,29.6,387,200,380,12.9,15.1,6.3,257,1010,4,387
 2005, 4, 23, 18,83.4,20.6,153,136,49,12.6,13.3,5.9,140,1011,8,153
 2005, 4, 23, 19,95.3,11.4,114,75,197,12.2,12.6,6.3,101,1011,7,114
 2005, 4, 23, 20,107.1,2.4,7,7,0,11.6,11.2,6.7,129,1011,7,7
 2005, 4, 23, 21,119.0, 0.0,0,0,0,10.7,10.0,7.9,230,1011,6,0
 2005, 4, 23, 22,131.5, 0.0,0,0,0,9.7,9.2,8.5,219,1011,6,0
 2005, 4, 23, 23,145.5, 0.0,0,0,0,8.8,8.1,7.9,195,1011,5,0
 2005, 4, 23, 24,160.6, 0.0,0,0,0,7.9,6.7,5.5,71,1011,4,0
 2005, 4, 24, 1,-177.0, 0.0,0,0,0,7.0,5.8,5.2,86,1011,4,0
 2005, 4, 24, 2,-166.5, 0.0,0,0,0,6.0,4.8,5.2,317,1011,3,0
 2005, 4, 24, 3,-151.2, 0.0,0,0,0,5.6,4.4,5.5,10,1012,3,0
 2005, 4, 24, 4,-137.0, 0.0,0,0,0,5.1,3.5,4.5,336,1012,2,0
 2005, 4, 24, 5,-123.5, 0.0,0,0,0,4.7,2.8,3.5,333,1012,2,0
 2005, 4, 24, 6,-111.4, 0.0,3,3,0,4.7,4.2,3.1,8,1012,1,3
 2005, 4, 24, 7,-99.6,8.3,85,46,274,5.5,5.8,4.0,61,1012,1,85
 2005, 4, 24, 8,-88.2,17.4,248,90,527,7.0,8.8,2.6,342,1012,0,248
 2005, 4, 24, 9,-75.6,26.6,376,165,471,8.5,11.3,3.5,323,1012,2,376
 2005, 4, 24, 10,-62.1,35.2,315,253,109,9.0,11.6,2.0,347,1012,7,315
 2005, 4, 24, 11,-45.5,42.7,663,291,548,10.7,16.5,2.4,2,1013,3,663
 2005, 4, 24, 12,-26.3,48.1,398,338,81,11.0,14.2,2.7,355,1013,8,398
 2005, 4, 24, 13,-4.1,50.6,451,360,118,11.4,14.9,3.3,6,1013,7,451
 2005, 4, 24, 14,18.3,49.4,406,349,75,11.5,14.4,4.2,353,1013,8,406
 2005, 4, 24, 15,39.1,45.0,481,332,210,11.8,15.1,4.8,327,1013,6,481
 2005, 4, 24, 16,56.3,38.1,460,267,312,12.0,15.2,4.5,6,1013,5,460
 2005, 4, 24, 17,71.0,29.8,251,216,69,11.5,13.0,4.8,63,1014,8,251
 2005, 4, 24, 18,83.5,20.8,158,149,27,10.9,11.7,5.2,177,1014,8,158
 2005, 4, 24, 19,95.4,11.6,100,77,114,10.2,10.5,4.5,73,1014,7,100
 2005, 4, 24, 20,107.2,2.6,6,6,0,9.3,8.8,3.1,75,1014,7,6
 2005, 4, 24, 21,119.2, 0.0,0,0,0,8.3,6.3,2.7,4,1014,6,0
 2005, 4, 24, 22,132.0, 0.0,0,0,0,7.4,5.6,3.3,75,1015,6,0
 2005, 4, 24, 23,145.6, 0.0,0,0,0,6.3,4.9,4.2,6,1015,5,0
 2005, 4, 24, 24,161.0, 0.0,0,0,0,5.4,4.3,5.5,66,1015,5,0
 2005, 4, 25, 1,-177.1, 0.0,0,0,0,4.9,3.6,4.8,43,1015,4,0
 2005, 4, 25, 2,-166.5, 0.0,0,0,0,4.4,2.5,3.3,109,1015,3,0
 2005, 4, 25, 3,-151.3, 0.0,0,0,0,4.0,2.2,3.3,192,1015,3,0
 2005, 4, 25, 4,-137.1, 0.0,0,0,0,3.7,1.5,2.7,108,1016,2,0
 2005, 4, 25, 5,-124.0, 0.0,0,0,0,3.5,1.3,2.9,68,1016,2,0
 2005, 4, 25, 6,-111.5, 0.0,2,2,0,3.5,3.0,2.7,164,1016,1,2
 2005, 4, 25, 7,-100.1,8.5,103,39,428,4.7,5.1,3.8,246,1016,1,103
 2005, 4, 25, 8,-88.3,17.7,252,58,636,6.3,7.8,4.2,236,1016,0,252
 2005, 4, 25, 9,-76.1,26.9,410,68,757,8.2,11.2,3.8,228,1017,0,410
 2005, 4, 25, 10,-62.2,35.5,559,78,829,10.0,14.6,3.1,156,1017,0,559
 2005, 4, 25, 11,-46.0,43.0,677,95,854,11.8,17.0,3.8,112,1017,0,677
 2005, 4, 25, 12,-26.3,48.4,757,104,873,13.3,19.4,3.5,205,1017,0,757
 2005, 4, 25, 13,-4.1,50.9,795,105,889,14.6,21.1,3.3,196,1017,0,795
 2005, 4, 25, 14,18.4,49.7,783,98,898,15.5,21.9,3.3,225,1017,0,783
 2005, 4, 25, 15,39.2,45.2,726,84,904,16.2,22.8,2.0,265,1017,0,726
 2005, 4, 25, 16,56.4,38.4,618,72,881,16.4,22.2,1.6,264,1017,0,618
 2005, 4, 25, 17,71.2,30.1,479,59,837,16.2,20.5,1.6,292,1017,0,479
 2005, 4, 25, 18,84.1,21.1,318,53,738,15.3,17.9,1.9,231,1016,0,318
 2005, 4, 25, 19,95.6,11.8,159,43,565,14.2,15.1,3.1,190,1016,0,159
 2005, 4, 25, 20,107.3,2.8,12,12,0,12.8,12.3,2.6,203,1016,0,12
 2005, 4, 25, 21,119.3, 0.0,0,0,0,11.7,8.8,2.2,158,1016,0,0
 2005, 4, 25, 22,132.2, 0.0,0,0,0,10.7,7.9,2.4,69,1015,0,0
 2005, 4, 25, 23,146.1, 0.0,0,0,0,9.6,6.2,1.4,82,1015,0,0
 2005, 4, 25, 24,161.1, 0.0,0,0,0,8.6,5.8,2.4,76,1015,0,0
 2005, 4, 26, 1,-177.1, 0.0,0,0,0,7.9,6.3,5.0,125,1015,0,0
 2005, 4, 26, 2,-166.5, 0.0,0,0,0,7.1,5.4,4.8,181,1014,0,0
 2005, 4, 26, 3,-151.3, 0.0,0,0,0,6.6,4.9,4.5,52,1014,0,0
 2005, 4, 26, 4,-137.1, 0.0,0,0,0,6.1,4.5,4.8,121,1014,0,0
 2005, 4, 26, 5,-124.1, 0.0,0,0,0,5.8,4.2,5.0,102,1014,0,0
 2005, 4, 26, 6,-111.6, 0.0,4,4,0,5.8,5.3,4.2,142,1014,0,4
 2005, 4, 26, 7,-100.2,8.8,63,55,54,6.4,6.4,4.8,137,1013,0,63
 2005, 4, 26, 8,-88.4,18.0,250,112,446,8.1,9.5,5.5,154,1013,0,250
 2005, 4, 26, 9,-76.2,27.2,439,99,746,10.1,12.9,5.5,232,1013,0,439
 2005, 4, 26, 10,-62.3,35.8,537,193,589,11.8,15.1,5.9,181,1013,1,537
 2005, 4, 26, 11,-46.1,43.3,438,316,177,12.4,14.9,6.7,63,1012,7,438
 2005, 4, 26, 12,-26.4,48.8,320,302,25,12.4,14.3,5.5,32,1012,8,320
 2005, 4, 26, 13,-4.1,51.2,209,206,4,12.0,13.1,5.5,4,1012,8,209
 2005, 4, 26, 14,18.5,50.0,376,344,42,12.1,14.6,5.0,85,1012,8,376
 2005, 4, 26, 15,39.4,45.5,422,336,120,12.4,15.2,4.8,82,1012,7,422
 2005, 4, 26, 16,57.0,38.6,300,272,45,12.3,14.1,5.5,44,1012,8,300
 2005, 4, 26, 17,71.4,30.3,337,218,237,12.3,14.0,7.1,25,1012,6,337
 2005, 4, 26, 18,84.2,21.3,330,140,522,12.2,14.0,6.7,331,1012,1,330
 2005, 4, 26, 19,96.1,12.1,72,70,11,11.4,11.5,6.3,93,1013,1,72
